pivot,inflection,P-I similarity,category
biegać,biegałyśmy,0.49792974238671306,V;PST;1;PL
biegać,biegały,0.5407980127032838,V;PST;3;PL
biegać,biegam,0.6277364991279407,V;PRS;1;SG
biegać,biegamy,0.5778389374925855,V;PRS;1;PL
biegać,biegasz,0.5542793583744147,V;PRS;2;SG
biegać,biega,0.6258178456424256,V;PRS;3;SG
błądzić,będą błądzili,0.35792884303252115,V;FUT;3;PL;MASC;HUM
błądzić,będą błądziły,0.35359244545434954,V;FUT;3;PL
błądzić,będę błądziła,0.40393435022142077,V;FUT;1;SG;FEM
błądzić,będę błądził,0.4110727131212568,V;FUT;1;SG;MASC
błądzić,będzie błądziła,0.3595574310220817,V;FUT;3;SG;FEM
błądzić,będzie błądziło,0.3544809552924779,V;FUT;3;SG;NEUT
błądzić,będzie błądził,0.37006778261678785,V;FUT;3;SG;MASC
błądzić,będziecie błądzili,0.36612416104793843,V;FUT;2;PL;MASC;HUM
błądzić,będziecie błądziły,0.3639767760242001,V;FUT;2;PL
błądzić,będziemy błądzili,0.33501839238237974,V;FUT;1;PL;MASC;HUM
błądzić,będziemy błądziły,0.33101061112249863,V;FUT;1;PL
błądzić,będziesz błądziła,0.3751876695366043,V;FUT;2;SG;FEM
błądzić,będziesz błądził,0.38381668541147973,V;FUT;2;SG;MASC
błądzić,błądzą,0.5925797966342593,V;PRS;3;PL
błądzić,błądzę,0.6105501737486962,V;PRS;1;SG
błądzić,błądzicie,0.5045888661303792,V;PRS;2;PL
błądzić,błądziłam,0.6133227420285651,V;PST;1;SG;FEM
błądzić,błądziłaś,0.5110301949187308,V;PST;2;SG;FEM
błądzić,błądziła,0.580124437207806,V;PST;3;SG;FEM
błądzić,błądziłem,0.6333755936727975,V;PST;1;SG;MASC
błądzić,błądziłeś,0.5553930609094244,V;PST;2;SG;MASC
błądzić,błądziliście,0.5105541076200137,V;PST;2;PL;MASC;HUM
błądzić,błądziliśmy,0.5930710052874884,V;PST;1;PL;MASC;HUM
błądzić,błądzili,0.6190206699377813,V;PST;3;PL;MASC;HUM
błądzić,błądziło,0.5772445669130061,V;PST;3;SG;NEUT
błądzić,błądził,0.6602273042900214,V;PST;3;SG;MASC
błądzić,błądziłyście,0.45838814647315107,V;PST;2;PL
błądzić,błądziłyśmy,0.5261082758246924,V;PST;1;PL
błądzić,błądziły,0.5862377263514518,V;PST;3;PL
błądzić,błądzimy,0.648973146729,V;PRS;1;PL
błądzić,błądzisz,0.5498660476325542,V;PRS;2;SG
błądzić,błądzi,0.5824830790881744,V;PRS;3;SG
bluzgać,będą bluzgali,0.4348574342445982,V;FUT;3;PL;MASC;HUM
bluzgać,będą bluzgały,0.42911309830839495,V;FUT;3;PL
bluzgać,będę bluzgała,0.48993066310790523,V;FUT;1;SG;FEM
bluzgać,będę bluzgał,0.5146056782725883,V;FUT;1;SG;MASC
bluzgać,będzie bluzgała,0.4036582150612895,V;FUT;3;SG;FEM
bluzgać,będzie bluzgało,0.4125935966719487,V;FUT;3;SG;NEUT
bluzgać,będzie bluzgał,0.4203859719077909,V;FUT;3;SG;MASC
bluzgać,będziecie bluzgali,0.3669665525770205,V;FUT;2;PL;MASC;HUM
bluzgać,będziecie bluzgały,0.3629890868685042,V;FUT;2;PL
bluzgać,będziemy bluzgali,0.34035329788142077,V;FUT;1;PL;MASC;HUM
bluzgać,będziemy bluzgały,0.3421916574906432,V;FUT;1;PL
bluzgać,będziesz bluzgała,0.39044560722064814,V;FUT;2;SG;FEM
bluzgać,będziesz bluzgał,0.4046138136708535,V;FUT;2;SG;MASC
bluzgać,bluzgacie,0.6940455279378018,V;PRS;2;PL
bluzgać,bluzgają,0.7223989160685358,V;PRS;3;PL
bluzgać,bluzgałam,0.5927529612705764,V;PST;1;SG;FEM
bluzgać,bluzgałaś,0.6212470243706761,V;PST;2;SG;FEM
bluzgać,bluzgała,0.6666539093454755,V;PST;3;SG;FEM
bluzgać,bluzgałem,0.649324892657047,V;PST;1;SG;MASC
bluzgać,bluzgałeś,0.6560952341920846,V;PST;2;SG;MASC
bluzgać,bluzgaliście,0.6255506878780372,V;PST;2;PL;MASC;HUM
bluzgać,bluzgaliśmy,0.6097568051200898,V;PST;1;PL;MASC;HUM
bluzgać,bluzgali,0.6369015388875221,V;PST;3;PL;MASC;HUM
bluzgać,bluzgało,0.6621080874165559,V;PST;3;SG;NEUT
bluzgać,bluzgał,0.7762624516890538,V;PST;3;SG;MASC
bluzgać,bluzgałyście,0.553564836242438,V;PST;2;PL
bluzgać,bluzgałyśmy,0.5808562852729311,V;PST;1;PL
bluzgać,bluzgały,0.646397787601038,V;PST;3;PL
bluzgać,bluzgam,0.7620211240787766,V;PRS;1;SG
bluzgać,bluzgamy,0.6281689714316191,V;PRS;1;PL
bluzgać,bluzgasz,0.6666757538185246,V;PRS;2;SG
bluzgać,bluzga,0.7755230147967604,V;PRS;3;SG
błyskać,będą błyskali,0.3271392327487007,V;FUT;3;PL;MASC;HUM
błyskać,będą błyskały,0.33714272623437536,V;FUT;3;PL
błyskać,będę błyskała,0.4028436406177409,V;FUT;1;SG;FEM
błyskać,będę błyskał,0.4150743518053468,V;FUT;1;SG;MASC
błyskać,będzie błyskała,0.37712858550030304,V;FUT;3;SG;FEM
błyskać,będzie błyskało,0.38623403042496185,V;FUT;3;SG;NEUT
błyskać,będzie błyskał,0.39212112887223594,V;FUT;3;SG;MASC
błyskać,będziecie błyskali,0.3428197227601719,V;FUT;2;PL;MASC;HUM
błyskać,będziecie błyskały,0.3455737123325576,V;FUT;2;PL
błyskać,będziemy błyskali,0.30082408272064165,V;FUT;1;PL;MASC;HUM
błyskać,będziemy błyskały,0.3048816605715581,V;FUT;1;PL
błyskać,będziesz błyskała,0.3519692711545448,V;FUT;2;SG;FEM
błyskać,będziesz błyskał,0.36620284847867834,V;FUT;2;SG;MASC
błyskać,błyskacie,0.514134483216461,V;PRS;2;PL
błyskać,błyskają,0.6637687615744519,V;PRS;3;PL
błyskać,błyskałam,0.5362593722664989,V;PST;1;SG;FEM
błyskać,błyskałaś,0.5277827698272786,V;PST;2;SG;FEM
błyskać,błyskała,0.5928753537811141,V;PST;3;SG;FEM
błyskać,błyskałem,0.5664754426030483,V;PST;1;SG;MASC
błyskać,błyskałeś,0.4626197117934461,V;PST;2;SG;MASC
błyskać,błyskaliście,0.504408019042832,V;PST;2;PL;MASC;HUM
błyskać,błyskaliśmy,0.5030613114679731,V;PST;1;PL;MASC;HUM
błyskać,błyskali,0.4936049711332049,V;PST;3;PL;MASC;HUM
błyskać,błyskało,0.585138167779736,V;PST;3;SG;NEUT
błyskać,błyskał,0.6328348860799039,V;PST;3;SG;MASC
błyskać,błyskałyście,0.4497385198859385,V;PST;2;PL
błyskać,błyskałyśmy,0.4837017134663233,V;PST;1;PL
błyskać,błyskały,0.6004542403178167,V;PST;3;PL
błyskać,błyskam,0.5958248897128247,V;PRS;1;SG
błyskać,błyskamy,0.5937112211500488,V;PRS;1;PL
błyskać,błyskasz,0.5774062668412058,V;PRS;2;SG
błyskać,błyska,0.6637997933583917,V;PRS;3;SG
bohatyrnąć,bohartynę,0.4241372221034079,V;FUT;1;SG
bohatyrnąć,bohatyrnąłem,0.812907628123525,V;PST;1;SG;MASC
bohatyrnąć,bohatyrnąłeś,0.7622607974657458,V;PST;2;SG;MASC
bohatyrnąć,bohatyrnął,0.8719833804217081,V;PST;3;SG;MASC
bohatyrnąć,bohatyrną,0.8951934252400598,V;FUT;3;PL
bohatyrnąć,bohatyrnęłam,0.8368013831044206,V;PST;1;SG;FEM
bohatyrnąć,bohatyrnęłaś,0.7536116832244564,V;PST;2;SG;FEM
bohatyrnąć,bohatyrnęła,0.818897556780051,V;PST;3;SG;FEM
bohatyrnąć,bohatyrnęliście,0.7496010469159397,V;PST;2;PL;MASC;HUM
bohatyrnąć,bohatyrnęliśmy,0.7731868988517647,V;PST;1;PL;MASC;HUM
bohatyrnąć,bohatyrnęli,0.811046713678873,V;PST;3;PL;MASC;HUM
bohatyrnąć,bohatyrnęło,0.8024966526115006,V;PST;3;SG;NEUT
bohatyrnąć,bohatyrnęłyście,0.7401313196627035,V;PST;2;PL
bohatyrnąć,bohatyrnęłyśmy,0.7275028547112302,V;PST;1;PL
bohatyrnąć,bohatyrnęły,0.7885606774501478,V;PST;3;PL
bohatyrnąć,bohatyrniecie,0.7342579750263182,V;FUT;2;PL
bohatyrnąć,bohatyrniemy,0.8135337544738305,V;FUT;1;PL
bohatyrnąć,bohatyrniesz,0.8265257693712543,V;FUT;2;SG
bohatyrnąć,bohatyrnie,0.8747437814698749,V;FUT;3;SG
bojać się,będą bojali,0.28006119123728257,V;FUT;3;PL;MASC;HUM
bojać się,będą bojały,0.23175392283361085,V;FUT;3;PL
bojać się,będę bojała,0.28231867302976177,V;FUT;1;SG;FEM
bojać się,będę bojał,0.26472529646316645,V;FUT;1;SG;MASC
bojać się,będzie bojała,0.20852856939691566,V;FUT;3;SG;FEM
bojać się,będzie bojało,0.22944708058321717,V;FUT;3;SG;NEUT
bojać się,będzie bojał,0.19344874269564982,V;FUT;3;SG;MASC
bojać się,będziecie bojali,0.25630933911585196,V;FUT;2;PL;MASC;HUM
bojać się,będziecie bojały,0.21186452522038624,V;FUT;2;PL
bojać się,będziemy bojali,0.20904083927394268,V;FUT;1;PL;MASC;HUM
bojać się,będziemy bojały,0.15709876715237525,V;FUT;1;PL
bojać się,będziesz bojała,0.20626473976638393,V;FUT;2;SG;FEM
bojać się,będziesz bojał,0.17935598243217687,V;FUT;2;SG;MASC
bojać się,bojacie,0.4983395745510002,V;PRS;2;PL
bojać się,bojają,0.5995272822161412,V;PRS;3;PL
bojać się,bojałam,0.5578542933987741,V;PST;1;SG;FEM
bojać się,bojałaś,0.5023051240681508,V;PST;2;SG;FEM
bojać się,bojała,0.578499729623685,V;PST;3;SG;FEM
bojać się,bojałem,0.53042168496746,V;PST;1;SG;MASC
bojać się,bojałeś,0.5437187973637664,V;PST;2;SG;MASC
bojać się,bojaliście,0.3229552817299154,V;PST;2;PL;MASC;HUM
bojać się,bojaliśmy,0.37533534431088267,V;PST;1;PL;MASC;HUM
bojać się,bojali,0.5300832561024135,V;PST;3;PL;MASC;HUM
bojać się,bojało,0.6044214630349422,V;PST;3;SG;NEUT
bojać się,bojał,0.7493761536712991,V;PST;3;SG;MASC
bojać się,bojałyście,0.4097027760425246,V;PST;2;PL
bojać się,bojałyśmy,0.43101902050235386,V;PST;1;PL
bojać się,bojały,0.5772434480056101,V;PST;3;PL
bojać się,bojam,0.5069904723999509,V;PRS;1;SG
bojać się,bojamy,0.5776931906316211,V;PRS;1;PL
bojać się,bojasz,0.5947485791567914,V;PRS;2;SG
bojać się,boja,0.37848493111699966,V;PRS;3;SG
bredzić,będą bredzili,0.38635158835206385,V;FUT;3;PL;MASC;HUM
bredzić,będą bredziły,0.3505836217976982,V;FUT;3;PL
bredzić,będę bredziła,0.4402536113902573,V;FUT;1;SG;FEM
bredzić,będę bredził,0.45947558002156075,V;FUT;1;SG;MASC
bredzić,będzie bredziła,0.35949693624349344,V;FUT;3;SG;FEM
bredzić,będzie bredziło,0.3689010555485328,V;FUT;3;SG;NEUT
bredzić,będzie bredził,0.3855209900203652,V;FUT;3;SG;MASC
bredzić,będziecie bredzili,0.37923481323169617,V;FUT;2;PL;MASC;HUM
bredzić,będziecie bredziły,0.3419630553586146,V;FUT;2;PL
bredzić,będziemy bredzili,0.36020902830685964,V;FUT;1;PL;MASC;HUM
bredzić,będziemy bredziły,0.3239901601309567,V;FUT;1;PL
bredzić,będziesz bredziła,0.3658496113041728,V;FUT;2;SG;FEM
bredzić,będziesz bredził,0.38596222511141276,V;FUT;2;SG;MASC
bredzić,bredzą,0.6634632179763588,V;PRS;3;PL
bredzić,bredzę,0.640009119214528,V;PRS;1;SG
bredzić,bredzicie,0.5914356256521481,V;PRS;2;PL
bredzić,bredziłam,0.5632444879124062,V;PST;1;SG;FEM
bredzić,bredziłaś,0.5596320160127101,V;PST;2;SG;FEM
bredzić,bredziła,0.6037654584510997,V;PST;3;SG;FEM
bredzić,bredziłem,0.5943287193253952,V;PST;1;SG;MASC
bredzić,bredziłeś,0.5946926293629391,V;PST;2;SG;MASC
bredzić,bredziliście,0.6039076690175943,V;PST;2;PL;MASC;HUM
bredzić,bredziliśmy,0.5763283530708079,V;PST;1;PL;MASC;HUM
bredzić,bredzili,0.6132271079180617,V;PST;3;PL;MASC;HUM
bredzić,bredziło,0.5744862162937778,V;PST;3;SG;NEUT
bredzić,bredził,0.695186133050591,V;PST;3;SG;MASC
bredzić,bredziłyście,0.5091427045290781,V;PST;2;PL
bredzić,bredziłyśmy,0.5163297125987772,V;PST;1;PL
bredzić,bredziły,0.5656827171804392,V;PST;3;PL
bredzić,bredzimy,0.6475975545908983,V;PRS;1;PL
bredzić,bredzisz,0.6167630571892381,V;PRS;2;SG
bredzić,bredzi,0.6417388997466763,V;PRS;3;SG
brodzić,będą brodzili,0.33081078133663055,V;FUT;3;PL;MASC;HUM
brodzić,będą brodziły,0.29425119884454554,V;FUT;3;PL
brodzić,będę brodziła,0.37677108205576304,V;FUT;1;SG;FEM
brodzić,będę brodził,0.3579074770541226,V;FUT;1;SG;MASC
brodzić,będzie brodziła,0.33098241894266334,V;FUT;3;SG;FEM
brodzić,będzie brodziło,0.29286958656315554,V;FUT;3;SG;NEUT
brodzić,będzie brodził,0.3205225303761823,V;FUT;3;SG;MASC
brodzić,będziecie brodzili,0.324319360518013,V;FUT;2;PL;MASC;HUM
brodzić,będziecie brodziły,0.29167842018478596,V;FUT;2;PL
brodzić,będziemy brodzili,0.2911291430276135,V;FUT;1;PL;MASC;HUM
brodzić,będziemy brodziły,0.2569811304140469,V;FUT;1;PL
brodzić,będziesz brodziła,0.3518461025546926,V;FUT;2;SG;FEM
brodzić,będziesz brodził,0.33818224631421545,V;FUT;2;SG;MASC
brodzić,brodzą,0.6372641593258884,V;PRS;3;PL
brodzić,brodzę,0.6631944943422861,V;PRS;1;SG
brodzić,brodzicie,0.5135990130752465,V;PRS;2;PL
brodzić,brodziłam,0.49600886887079043,V;PST;1;SG;FEM
brodzić,brodziłaś,0.46554883591513463,V;PST;2;SG;FEM
brodzić,brodziła,0.622629570412628,V;PST;3;SG;FEM
brodzić,brodziłem,0.5116423681930181,V;PST;1;SG;MASC
brodzić,brodziłeś,0.494821444720414,V;PST;2;SG;MASC
brodzić,brodziliście,0.5001888925154964,V;PST;2;PL;MASC;HUM
brodzić,brodziliśmy,0.617532201081985,V;PST;1;PL;MASC;HUM
brodzić,brodzili,0.6596624143124282,V;PST;3;PL;MASC;HUM
brodzić,brodziło,0.5112915952357058,V;PST;3;SG;NEUT
brodzić,brodził,0.6574985083947132,V;PST;3;SG;MASC
brodzić,brodziłyście,0.4472481624814777,V;PST;2;PL
brodzić,brodziłyśmy,0.477394696215548,V;PST;1;PL
brodzić,brodziły,0.5227355065279783,V;PST;3;PL
brodzić,brodzimy,0.6528304706982423,V;PRS;1;PL
brodzić,brodzisz,0.5135724653251157,V;PRS;2;SG
brodzić,brodzi,0.6849839811895342,V;PRS;3;SG
broić,będą broili,0.2410194412451836,V;FUT;3;PL;MASC;HUM
broić,będą broiły,0.2270140182640985,V;FUT;3;PL
broić,będę broiła,0.2988254459582693,V;FUT;1;SG;FEM
broić,będę broił,0.27781444757230456,V;FUT;1;SG;MASC
broić,będzie broiła,0.21904021633051174,V;FUT;3;SG;FEM
broić,będzie broiło,0.2177937209077514,V;FUT;3;SG;NEUT
broić,będzie broił,0.20022997560872324,V;FUT;3;SG;MASC
broić,będziecie broili,0.24238169022182787,V;FUT;2;PL;MASC;HUM
broić,będziecie broiły,0.2247399740525391,V;FUT;2;PL
broić,będziemy broili,0.18605309295891814,V;FUT;1;PL;MASC;HUM
broić,będziemy broiły,0.168255233317526,V;FUT;1;PL
broić,będziesz broiła,0.245203257184472,V;FUT;2;SG;FEM
broić,będziesz broił,0.22599825172511268,V;FUT;2;SG;MASC
broić,broicie,0.307009346143188,V;PRS;2;PL
broić,broiłam,0.32810313012168724,V;PST;1;SG;FEM
broić,broiłaś,0.27033028010480153,V;PST;2;SG;FEM
broić,broiła,0.32392671894146474,V;PST;3;SG;FEM
broić,broiłem,0.28334720360988874,V;PST;1;SG;MASC
broić,broiłeś,0.21725775964346927,V;PST;2;SG;MASC
broić,broiliście,0.26416950719750076,V;PST;2;PL;MASC;HUM
broić,broiliśmy,0.2680295338366988,V;PST;1;PL;MASC;HUM
broić,broili,0.3767602943717714,V;PST;3;PL;MASC;HUM
broić,broiło,0.32667743655761816,V;PST;3;SG;NEUT
broić,broił,0.39377434920277987,V;PST;3;SG;MASC
broić,broiłyście,0.2357109648494522,V;PST;2;PL
broić,broiłyśmy,0.2609919872451114,V;PST;1;PL
broić,broiły,0.3504199123424663,V;PST;3;PL
broić,broimy,0.4484942375105774,V;PRS;1;PL
broić,broisz,0.33654506322302535,V;PRS;2;SG
broić,broi,0.2623264117457549,V;PRS;3;SG
broić,broją,0.42468184074066184,V;PRS;3;PL
broić,broję,0.11667328499299168,V;PRS;1;SG
bronić,będą bronili,0.3692854805479674,V;FUT;3;PL;MASC;HUM
bronić,będą broniły,0.32325425619657355,V;FUT;3;PL
bronić,będę broniła,0.3353780726167104,V;FUT;1;SG;FEM
bronić,będę bronił,0.3296493886807612,V;FUT;1;SG;MASC
bronić,będzie broniła,0.2842475960042241,V;FUT;3;SG;FEM
bronić,będzie broniło,0.27771476825557617,V;FUT;3;SG;NEUT
bronić,będzie bronił,0.2819737666222508,V;FUT;3;SG;MASC
bronić,będziecie bronili,0.31044168045547615,V;FUT;2;PL;MASC;HUM
bronić,będziecie broniły,0.27040156507996804,V;FUT;2;PL
bronić,będziemy bronili,0.3063487244708958,V;FUT;1;PL;MASC;HUM
bronić,będziemy broniły,0.2622539493421474,V;FUT;1;PL
bronić,będziesz broniła,0.3013367061906711,V;FUT;2;SG;FEM
bronić,będziesz bronił,0.2961969402228517,V;FUT;2;SG;MASC
bronić,bronią,0.572169241592271,V;PRS;3;PL
bronić,bronicie,0.466310749070985,V;PRS;2;PL
bronić,bronię,0.5677879327927103,V;PRS;1;SG
bronić,broniłam,0.5041714244007255,V;PST;1;SG;FEM
bronić,broniłaś,0.4412278518157965,V;PST;2;SG;FEM
bronić,broniła,0.6101076533440535,V;PST;3;SG;FEM
bronić,broniłem,0.5236323942392503,V;PST;1;SG;MASC
bronić,broniłeś,0.47015477958655005,V;PST;2;SG;MASC
bronić,broniliście,0.5193863902487843,V;PST;2;PL;MASC;HUM
bronić,broniliśmy,0.5615414352688072,V;PST;1;PL;MASC;HUM
bronić,bronili,0.6372816516113224,V;PST;3;PL;MASC;HUM
bronić,broniło,0.5651125500379526,V;PST;3;SG;NEUT
bronić,bronił,0.6653885401761539,V;PST;3;SG;MASC
bronić,broniłyście,0.418859236209721,V;PST;2;PL
bronić,broniłyśmy,0.4298653218625277,V;PST;1;PL
bronić,broniły,0.5759341430050199,V;PST;3;PL
bronić,bronimy,0.6298573103014841,V;PRS;1;PL
bronić,bronisz,0.4855221317591718,V;PRS;2;SG
bronić,broni,0.5402793665097254,V;PRS;3;SG
brudzić,będą brudzili,0.42929591770278563,V;FUT;3;PL;MASC;HUM
brudzić,będą brudziły,0.4249004354297623,V;FUT;3;PL
brudzić,będę brudziła,0.47918621923306537,V;FUT;1;SG;FEM
brudzić,będę brudził,0.4735819712972811,V;FUT;1;SG;MASC
brudzić,będzie brudziła,0.4299398878609746,V;FUT;3;SG;FEM
brudzić,będzie brudziło,0.417613772677242,V;FUT;3;SG;NEUT
brudzić,będzie brudził,0.43452532689624634,V;FUT;3;SG;MASC
brudzić,będziecie brudzili,0.3955671991271834,V;FUT;2;PL;MASC;HUM
brudzić,będziecie brudziły,0.39261845152161046,V;FUT;2;PL
brudzić,będziemy brudzili,0.3577080453150605,V;FUT;1;PL;MASC;HUM
brudzić,będziemy brudziły,0.3511882249942615,V;FUT;1;PL
brudzić,będziesz brudziła,0.430423364297569,V;FUT;2;SG;FEM
brudzić,będziesz brudził,0.4298618934344933,V;FUT;2;SG;MASC
brudzić,brudzą,0.6792541287824364,V;PRS;3;PL
brudzić,brudzę,0.7012600740587593,V;PRS;1;SG
brudzić,brudzicie,0.6373098910219013,V;PRS;2;PL
brudzić,brudziłam,0.6209282016797525,V;PST;1;SG;FEM
brudzić,brudziłaś,0.5857025941315511,V;PST;2;SG;FEM
brudzić,brudziła,0.7001537034634838,V;PST;3;SG;FEM
brudzić,brudziłem,0.6234870774674418,V;PST;1;SG;MASC
brudzić,brudziłeś,0.5882205419130402,V;PST;2;SG;MASC
brudzić,brudziliście,0.5725157549427713,V;PST;2;PL;MASC;HUM
brudzić,brudziliśmy,0.6092260219872607,V;PST;1;PL;MASC;HUM
brudzić,brudzili,0.6421013880861329,V;PST;3;PL;MASC;HUM
brudzić,brudziło,0.6922124109432509,V;PST;3;SG;NEUT
brudzić,brudził,0.730219928035774,V;PST;3;SG;MASC
brudzić,brudziłyście,0.5131781496260822,V;PST;2;PL
brudzić,brudziłyśmy,0.585462507986932,V;PST;1;PL
brudzić,brudziły,0.7058992456091053,V;PST;3;PL
brudzić,brudzimy,0.6959801539480925,V;PRS;1;PL
brudzić,brudzisz,0.6350472685919186,V;PRS;2;SG
brudzić,brudzi,0.708911443780862,V;PRS;3;SG
brzęczeć,będą brzęczały,0.3443046534517551,V;FUT;3;PL
brzęczeć,będą brzęczeli,0.3778663309243222,V;FUT;3;PL;MASC;HUM
brzęczeć,będę brzęczała,0.435939617991018,V;FUT;1;SG;FEM
brzęczeć,będę brzęczał,0.4193668282400813,V;FUT;1;SG;MASC
brzęczeć,będzie brzęczała,0.35642308307534076,V;FUT;3;SG;FEM
brzęczeć,będzie brzęczało,0.34825421108231946,V;FUT;3;SG;NEUT
brzęczeć,będzie brzęczał,0.34488023810054824,V;FUT;3;SG;MASC
brzęczeć,będziecie brzęczały,0.319934309168713,V;FUT;2;PL
brzęczeć,będziecie brzęczeli,0.335617859939234,V;FUT;2;PL;MASC;HUM
brzęczeć,będziemy brzęczały,0.316509223236181,V;FUT;1;PL
brzęczeć,będziemy brzęczeli,0.33405106744545043,V;FUT;1;PL;MASC;HUM
brzęczeć,będziesz brzęczała,0.36165357477235116,V;FUT;2;SG;FEM
brzęczeć,będziesz brzęczał,0.3472892999346333,V;FUT;2;SG;MASC
brzęczeć,brzęczałam,0.5684088743135113,V;PST;1;SG;FEM
brzęczeć,brzęczałaś,0.5731344251743791,V;PST;2;SG;FEM
brzęczeć,brzęczała,0.6596008255915679,V;PST;3;SG;FEM
brzęczeć,brzęczałem,0.5923307170867619,V;PST;1;SG;MASC
brzęczeć,brzęczałeś,0.5610177342936498,V;PST;2;SG;MASC
brzęczeć,brzęczało,0.6544709123518095,V;PST;3;SG;NEUT
brzęczeć,brzęczał,0.6521349757152586,V;PST;3;SG;MASC
brzęczeć,brzęczałyście,0.49814223219391873,V;PST;2;PL
brzęczeć,brzęczałyśmy,0.515793946414652,V;PST;1;PL
brzęczeć,brzęczały,0.6253062221351225,V;PST;3;PL
brzęczeć,brzęczą,0.6475386095352181,V;PRS;3;PL
brzęczeć,brzęczeliście,0.6190196669784878,V;PST;2;PL;MASC;HUM
brzęczeć,brzęczeliśmy,0.6232785312849869,V;PST;1;PL;MASC;HUM
brzęczeć,brzęczeli,0.6805441813515647,V;PST;3;PL;MASC;HUM
brzęczeć,brzęczę,0.6349767479616472,V;PRS;1;SG
brzęczeć,brzęczycie,0.567536501166348,V;PRS;2;PL
brzęczeć,brzęczymy,0.6259962777109147,V;PRS;1;PL
brzęczeć,brzęczysz,0.6459084883441584,V;PRS;2;SG
brzęczeć,brzęczy,0.6773613139727747,V;PRS;3;SG
buchać,będą buchali,0.28798697392417383,V;FUT;3;PL;MASC;HUM
buchać,będą buchały,0.3153501444345541,V;FUT;3;PL
buchać,będę buchała,0.3869836372476083,V;FUT;1;SG;FEM
buchać,będę buchał,0.39957781036624973,V;FUT;1;SG;MASC
buchać,będzie buchała,0.3773498896396579,V;FUT;3;SG;FEM
buchać,będzie buchało,0.38215503977154297,V;FUT;3;SG;NEUT
buchać,będzie buchał,0.3942270922543123,V;FUT;3;SG;MASC
buchać,będziecie buchali,0.3414848135044599,V;FUT;2;PL;MASC;HUM
buchać,będziecie buchały,0.35895508473250837,V;FUT;2;PL
buchać,będziemy buchali,0.3033323046745453,V;FUT;1;PL;MASC;HUM
buchać,będziemy buchały,0.32278850728355957,V;FUT;1;PL
buchać,będziesz buchała,0.3432983015842884,V;FUT;2;SG;FEM
buchać,będziesz buchał,0.35605411249331476,V;FUT;2;SG;MASC
buchać,buchacie,0.5937305547901027,V;PRS;2;PL
buchać,buchają,0.7188019518889511,V;PRS;3;PL
buchać,buchałam,0.6196884000994319,V;PST;1;SG;FEM
buchać,buchałaś,0.588608143885241,V;PST;2;SG;FEM
buchać,buchała,0.7104002512674437,V;PST;3;SG;FEM
buchać,buchałem,0.6398463228870696,V;PST;1;SG;MASC
buchać,buchałeś,0.6031373087024677,V;PST;2;SG;MASC
buchać,buchaliście,0.5768401348639294,V;PST;2;PL;MASC;HUM
buchać,buchaliśmy,0.5857890327657552,V;PST;1;PL;MASC;HUM
buchać,buchali,0.6471578763409789,V;PST;3;PL;MASC;HUM
buchać,buchało,0.6869537781078793,V;PST;3;SG;NEUT
buchać,buchał,0.7377463567288001,V;PST;3;SG;MASC
